server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
160.242.19.254:9208,1773107276.026799,42.182,10693557.468365258,10.693557468365258,154233014,1750,255045,255.045,49144,72,23549,72,18446744073709551615,675315,875,mycc
160.242.19.254:9208,1773107277.2704916,43.426,42559042.68227225,42.55904268227225,160849310,1750,229509,229.509,15838,116,24266,116,18446744073709551615,923548,875,mycc
160.242.19.254:9208,1773107278.3736513,44.529,30784185.68478537,30.78418568478537,165094294,1750,220471,220.471,849,5,25241,5,18446744073709551615,1527825,875,mycc
213.158.175.240:5201,1773107282.382742,1.022,2256048.1382756466,2.2560481382756468,288190,207,234124,234.124,563,0,0,0,18446744073709551615,625625,2147483647,mycc
213.158.175.240:5201,1773107283.4668775,2.106,20226725.66766406,20.22672566766406,3029254,438,200359,200.359,687,0,2,0,18446744073709551615,2403161,217,mycc
213.158.175.240:5201,1773107284.5572145,3.196,28398587.702438004,28.398587702438004,6899758,444,171430,171.43,2017,0,2,0,18446744073709551615,3772674,217,mycc
213.158.175.240:5201,1773107285.5824797,4.222,30257489.955618642,30.25748995561864,10777502,450,168372,168.372,1842,0,2,0,18446744073709551615,3920514,217,mycc
213.158.175.240:5201,1773107286.6214542,5.261,26346162.85548657,26.346162855486572,14199126,455,169920,169.92,531,0,5,0,18446744073709551615,3691284,225,mycc
213.158.175.240:5201,1773107287.6651313,6.304,30878025.645500317,30.878025645500315,18227462,461,167977,167.977,925,0,5,0,18446744073709551615,3826036,225,mycc
213.158.175.240:5201,1773107288.6914742,7.331,31602694.368371636,31.602694368371637,22281862,467,167944,167.944,860,0,5,0,18446744073709551615,3941846,225,mycc
213.158.175.240:5201,1773107289.7163622,8.356,31828397.610569913,31.828397610569912,26359430,473,173961,173.961,908,0,5,0,18446744073709551615,3930957,225,mycc
213.158.175.240:5201,1773107291.0194309,9.659,30154150.640057407,30.154150640057406,31271046,479,168051,168.051,1222,0,7,0,18446744073709551615,4052934,237,mycc
213.158.175.240:5201,1773107292.0632048,10.702,32861737.914389644,32.86173791438964,35558574,485,169412,169.412,467,0,7,0,18446744073709551615,4089987,237,mycc
213.158.175.240:5201,1773107293.0914187,11.731,33437895.945651878,33.437895945651874,39856238,491,170718,170.718,503,0,7,0,18446744073709551615,4110095,237,mycc
213.158.175.240:5201,1773107294.1328545,12.772,33591780.44053041,33.591780440530414,44229198,497,167506,167.506,637,0,7,0,18446744073709551615,4165143,237,mycc
213.158.175.240:5201,1773107295.1543913,13.794,33735837.10952342,33.73583710952342,48536998,503,172595,172.595,920,0,7,0,18446744073709551615,4167281,237,mycc
213.158.175.240:5201,1773107296.1668458,14.806,33832520.54352742,33.832520543527416,52818734,509,174074,174.074,1538,0,7,0,18446744073709551615,4174381,237,mycc
