server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh
fra.speedtest.clouvider.net:5209,1772680812.9647787,1.014,29407827.817592777,29.40782781759278,3726470,2734,112740,112.74,188,0,0,0,66348819,15900338,2147483647
fra.speedtest.clouvider.net:5209,1772680813.9938128,2.043,206568353.96128988,206.5683539612899,30297206,4602,114283,114.283,367,0,0,0,110173773,27331017,2147483647
fra.speedtest.clouvider.net:5209,1772680815.0193849,3.068,205680236.33904436,205.68023633904437,56664694,4602,113061,113.061,118,0,0,0,111364436,27855258,2147483647
fra.speedtest.clouvider.net:5209,1772680816.0464265,4.095,204720713.27998328,204.72071327998327,82946782,4602,113784,113.784,391,0,0,0,110657302,27855258,2147483647
fra.speedtest.clouvider.net:5209,1772680817.0752032,5.124,205116506.96010986,205.11650696010986,109324166,4602,113293,113.293,71,0,0,0,111137123,27855258,2147483647
fra.speedtest.clouvider.net:5209,1772680818.1019366,6.151,205069974.6598502,205.0699746598502,135643190,4602,113321,113.321,116,0,0,0,111108927,27855258,2147483647
fra.speedtest.clouvider.net:5209,1772680819.1218958,7.171,204135786.68947098,204.135786689471,161669462,4602,113103,113.103,151,0,0,0,111323943,27855258,2147483647
fra.speedtest.clouvider.net:5209,1772680820.1219127,8.171,173005199.41657862,173.00519941657862,183295478,3222,113403,113.403,301,0,13,0,46640949,27943409,3222
fra.speedtest.clouvider.net:5209,1772680821.2046611,9.254,158631273.82516664,158.63127382516663,204765198,1608,125049,125.049,362,0,33,0,21109225,11399818,1596
fra.speedtest.clouvider.net:5209,1772680822.2140236,10.263,115688392.15057352,115.68839215057352,219361638,1193,112794,112.794,213,0,66,0,17362881,14299356,1146
fra.speedtest.clouvider.net:5209,1772680823.3356051,11.385,113930318.75144836,113.93031875144837,235334406,880,113698,113.698,988,0,71,0,12705575,15153260,880
fra.speedtest.clouvider.net:5209,1772680824.362434,12.411,75529165.69721782,75.52916569721782,245028846,659,113350,113.35,44,0,78,0,9543975,7796934,640
fra.speedtest.clouvider.net:5209,1772680825.4915626,13.541,53560364.104415014,53.560364104415015,252588414,503,112403,112.403,49,0,79,0,7346077,6035168,471
fra.speedtest.clouvider.net:5209,1772680826.627911,14.677,47846054.861160204,47.846054861160205,259384638,381,112520,112.52,66,0,82,0,5558551,4560727,369
fra.speedtest.clouvider.net:5209,1772680827.852904,15.902,36629107.55261831,36.62910755261831,264993438,416,112211,112.211,111,0,82,0,6085899,4994568,369
fra.speedtest.clouvider.net:5209,1772680829.099832,17.149,37977083.59131357,37.97708359131357,270912774,314,112594,112.594,199,0,84,0,4578057,3745354,301
fra.speedtest.clouvider.net:5209,1772680830.215602,18.265,30651482.111285806,30.651482111285805,275187774,341,113354,113.354,88,0,84,0,4938356,4082931,301
fra.speedtest.clouvider.net:5209,1772680831.2255683,19.275,33461581.383914378,33.46158138391438,279412158,355,112817,112.817,181,0,84,0,5165593,4283836,301
fra.speedtest.clouvider.net:5209,1772680832.4761362,20.525,36212565.12919431,36.21256512919431,285072942,364,112696,112.696,127,0,84,0,5302220,4280928,301
fra.speedtest.clouvider.net:5209,1772680833.5986855,21.648,30437120.34672971,30.43712034672971,289343838,280,112095,112.095,29,0,85,0,4100521,3344206,255
fra.speedtest.clouvider.net:5209,1772680834.7278724,22.777,29773608.72046828,29.773608720468278,293546334,320,112075,112.075,86,0,85,0,4687115,3871271,255
fra.speedtest.clouvider.net:5209,1772680835.8405917,23.89,30804361.962457493,30.80436196245749,297830910,344,112130,112.13,126,0,85,0,5036200,4155342,255
fra.speedtest.clouvider.net:5209,1772680836.8523753,24.901,34364154.55343792,34.36415455343792,302177046,357,112186,112.186,225,0,85,0,5223912,4319026,255
fra.speedtest.clouvider.net:5209,1772680838.149509,26.198,35629721.56566009,35.62972156566009,307954110,365,112627,112.627,73,0,85,0,5320062,4406442,255
fra.speedtest.clouvider.net:5209,1772680839.4338355,27.483,35354447.73118569,35.35444773118569,313629942,365,112105,112.105,25,0,85,0,5344822,4453601,255
fra.speedtest.clouvider.net:5209,1772680840.6709065,28.72,36457262.87368973,36.457262873689736,319267470,365,112330,112.33,163,0,85,0,5334098,4316684,255
fra.speedtest.clouvider.net:5209,1772680841.6772316,29.726,34115546.94433824,34.11554694433824,323558886,369,112411,112.411,28,0,85,0,5388705,4321909,255
akl.linetest.nz:5305,1772680859.2322242,1.063,3552428.4319023998,3.5524284319023995,471870,349,177719,177.719,98,0,0,0,5372875,1246392,2147483647
akl.linetest.nz:5305,1772680860.2979393,2.128,80318953.95400333,80.31895395400333,11171510,8164,179675,179.675,2899,0,0,0,124317175,26998313,2147483647
akl.linetest.nz:5305,1772680861.3681774,3.199,130083051.85215811,130.08305185215812,28573990,8164,180491,180.491,2806,0,0,0,123754794,26998313,2147483647
akl.linetest.nz:5305,1772680862.4427896,4.273,131894017.04836607,131.89401704836607,46290854,8164,180534,180.534,2573,0,0,0,123725489,26998313,2147483647
akl.linetest.nz:5305,1772680863.5156748,5.346,130311013.92897211,130.3110139289721,63766950,8164,180276,180.276,2359,0,0,0,123902815,26998313,2147483647
akl.linetest.nz:5305,1772680864.5889585,6.419,131096868.0760623,131.0968680760623,81354966,8164,177744,177.744,146,0,0,0,125667483,26998313,2147483647
akl.linetest.nz:5305,1772680865.6609633,7.491,131012070.69716927,131.01207069716926,98910662,8164,180987,180.987,2926,0,0,0,123415557,26998313,2147483647
akl.linetest.nz:5305,1772680866.7325583,8.563,130692605.01623483,130.69260501623484,116416854,8164,177961,177.961,91,0,0,0,125514425,26998313,2147483647
akl.linetest.nz:5305,1772680867.8009043,9.631,129700719.56492259,129.7007195649226,133737510,8164,177789,177.789,153,0,0,0,125635764,26998313,2147483647
akl.linetest.nz:5305,1772680868.8716946,10.702,130661774.95055686,130.66177495055686,151226430,8164,179620,179.62,284,0,0,0,124354895,26998313,2147483647
akl.linetest.nz:5305,1772680869.9424448,11.773,130018922.48336647,130.01892248336648,168628654,8164,179147,179.147,1714,0,0,0,124683488,26998313,2147483647
akl.linetest.nz:5305,1772680871.016079,12.846,131015206.91072112,131.01520691072113,186211454,8164,181828,181.828,3087,0,0,0,122844816,26998313,2147483647
akl.linetest.nz:5305,1772680872.0879343,13.918,130078870.8496192,130.0788708496192,203639670,8164,180822,180.822,2404,0,0,0,123528685,26998313,2147483647
akl.linetest.nz:5305,1772680873.1594338,14.99,130787858.26635115,130.78785826635115,221157062,8164,178214,178.214,335,0,0,0,125335800,26998313,2147483647
akl.linetest.nz:5305,1772680874.2315936,16.062,130848319.71712826,130.84831971712825,238693350,8164,181470,181.47,2873,0,0,0,123087330,26998313,2147483647
akl.linetest.nz:5305,1772680875.3014753,17.132,129995324.63104299,129.995324631043,256078302,8164,180844,180.844,2744,0,0,0,123513572,26998313,2147483647
akl.linetest.nz:5305,1772680876.37399,18.204,130590723.41223082,130.59072341223083,273585862,8164,178170,178.17,728,0,0,0,125366928,26998313,2147483647
akl.linetest.nz:5305,1772680877.4473436,19.278,131771473.40715967,131.77147340715968,291265534,8164,177886,177.886,144,0,0,0,125567079,26998313,2147483647
akl.linetest.nz:5305,1772680878.5193224,20.35,130533505.91225445,130.53350591225444,308756678,8164,178910,178.91,1732,0,0,0,124848654,26998313,2147483647
akl.linetest.nz:5305,1772680879.5917435,21.422,130665272.63272789,130.6652726327279,326272702,8164,178674,178.674,1428,0,0,0,125013559,26998313,2147483647
akl.linetest.nz:5305,1772680880.6636822,22.494,130773202.84478442,130.77320284478444,343795310,8164,179914,179.914,2365,0,0,0,124151858,26998313,2147483647
akl.linetest.nz:5305,1772680881.7334425,23.564,130130920.97626068,130.13092097626068,361196422,8164,178610,178.61,1429,0,0,0,125058354,26998313,2147483647
akl.linetest.nz:5305,1772680882.8036306,24.634,130743617.05694886,130.74361705694886,378686454,8164,178182,178.182,283,0,0,0,125358309,26998313,2147483647
akl.linetest.nz:5305,1772680883.8744297,25.705,130464598.2544094,130.4645982544094,396149126,8164,181663,181.663,2927,0,0,0,122956308,26998313,2147483647
akl.linetest.nz:5305,1772680884.9461246,26.777,130547668.37750806,130.54766837750805,413637534,8164,182404,182.404,2734,0,0,0,122457062,26998313,2147483647
akl.linetest.nz:5305,1772680886.0184603,27.849,131114520.73221748,131.11452073221747,431212382,8164,178971,178.971,590,0,0,0,124805752,26998313,2147483647
akl.linetest.nz:5305,1772680887.0917666,28.922,132164737.20451742,132.16473720451742,448944038,8164,178785,178.785,271,0,0,0,124935594,26998313,2147483647
akl.linetest.nz:5305,1772680888.1619666,29.992,130586855.15204075,130.58685515204076,466413294,8164,182198,182.198,2907,0,0,0,122595180,26998313,2147483647
212.60.92.134:60001,1772680891.0638852,1.113,5696070.933537698,5.6960709335376984,792110,205,155781,155.781,1052,0,26,0,2160258,2205576,205
212.60.92.134:60001,1772680892.1908324,2.239,16159423.061777426,16.159423061777424,3068462,246,155242,155.242,363,0,26,0,2601304,2128402,205
212.60.92.134:60001,1772680893.2463372,3.295,17626447.572365526,17.626447572365525,5394062,271,155658,155.658,436,0,26,0,2858017,2332006,205
212.60.92.134:60001,1772680894.3502176,4.399,19639866.686131563,19.639866686131562,8104070,286,155603,155.603,537,0,26,0,3017264,2474567,205
212.60.92.134:60001,1772680895.4388344,5.487,20327416.428304046,20.327416428304048,10870166,293,155868,155.868,1167,0,26,0,3085872,2549252,205
212.60.92.134:60001,1772680896.490096,6.539,20560437.75945947,20.560437759459468,13571966,294,155192,155.192,564,0,26,0,3109882,2597736,205
212.60.92.134:60001,1772680897.5439684,7.593,20997579.13332991,20.99757913332991,16338062,294,162009,162.009,1970,0,26,0,2979027,2339250,205
212.60.92.134:60001,1772680898.6082444,8.657,16216365.23269959,16.21636523269959,18495398,236,155462,155.462,795,0,33,0,2492034,2017517,205
212.60.92.134:60001,1772680899.7318492,9.78,17493183.053785272,17.493183053785273,20952326,266,155425,155.425,737,0,33,0,2809482,2310825,205
212.60.92.134:60001,1772680900.911077,10.96,18839718.207147535,18.839718207147534,23729366,284,155684,155.684,578,0,33,0,2994607,2484853,205
212.60.92.134:60001,1772680902.003874,12.052,20239644.848405037,20.239644848405035,26494094,292,154830,154.83,183,0,33,0,3095948,2561698,205
212.60.92.134:60001,1772680903.076527,13.125,20629939.842066508,20.62993984206651,29260190,294,155424,155.424,158,0,33,0,3105250,2588024,205
212.60.92.134:60001,1772680904.1919646,14.241,20741292.848551795,20.741292848551794,32152142,294,155133,155.133,407,0,33,0,3111059,2555303,205
212.60.92.134:60001,1772680905.2609096,15.31,20681027.95407139,20.681027954071393,34915502,295,155287,155.287,405,0,33,0,3118548,2601534,205
212.60.92.134:60001,1772680906.3925593,16.441,20850324.372015238,20.850324372015237,37864910,301,157186,157.186,771,0,33,0,3143542,2602508,205
212.60.92.134:60001,1772680907.9022427,17.951,15897500.408060491,15.897500408060491,40864934,182,163878,163.878,3796,86,233,86,2935030,880298,219
212.60.92.134:60001,1772680909.1594236,19.208,13005555.22315555,13.00555522315555,42908726,172,156565,156.565,1337,0,238,0,1803428,1489648,156
212.60.92.134:60001,1772680910.457581,20.506,12696197.94971227,12.696197949712271,44968934,186,155221,155.221,223,0,238,0,1967107,1635454,156
212.60.92.134:60001,1772680911.7007158,21.749,13310969.042451743,13.310969042451744,47037350,190,155657,155.657,358,0,238,0,2003787,1668431,156
212.60.92.134:60001,1772680912.935976,22.985,13280647.559180299,13.280647559180299,49087982,190,155104,155.104,272,0,238,0,2010934,1657465,156
212.60.92.134:60001,1772680914.1697721,24.218,13349628.627571926,13.349628627571926,51146822,191,155291,155.291,450,0,238,0,2019082,1666346,156
212.60.92.134:60001,1772680915.3918738,25.44,13468417.69096266,13.46841769096266,53204294,198,155358,155.358,170,0,238,0,2092170,1720688,156
212.60.92.134:60001,1772680916.5734687,26.622,13967183.437788138,13.967183437788139,55267238,212,155138,155.138,415,0,238,0,2243282,1824327,156
212.60.92.134:60001,1772680917.5989175,27.648,16158013.948628286,16.158013948628287,57338390,236,154984,154.984,222,0,238,0,2499718,2027264,156
212.60.92.134:60001,1772680918.786022,28.835,17507015.294486105,17.507015294486106,59936222,278,155471,155.471,195,0,238,0,2935362,2389126,156
212.60.92.134:60001,1772680919.9175837,29.966,21432240.76682861,21.432240766828613,62967710,338,156170,156.17,588,0,238,0,3552928,2882256,156
spd-fisrv.hostkey.com:5206,1772680936.8796375,1.06,32317569.388718005,32.317569388718006,4283246,3141,119780,119.78,548,0,0,0,71746035,17704868,2147483647
spd-fisrv.hostkey.com:5206,1772680937.945333,2.126,196409840.56308633,196.40984056308633,30447382,6101,122413,122.413,3041,0,0,0,136360393,31992605,2147483647
spd-fisrv.hostkey.com:5206,1772680939.010536,3.191,196849263.06132993,196.84926306132994,56657934,6101,120336,120.336,1618,0,0,0,138713391,32047733,2147483647
spd-fisrv.hostkey.com:5206,1772680940.0777335,4.258,195259096.87535742,195.25909687535741,82705438,6101,122183,122.183,3232,0,0,0,136616661,32055924,2147483647
spd-fisrv.hostkey.com:5206,1772680941.1431653,5.324,196180389.46615392,196.1803894661539,108832542,6101,125897,125.897,11208,0,0,0,132587241,32069658,2147483647
spd-fisrv.hostkey.com:5206,1772680942.2073689,6.388,196139448.7551961,196.1394487551961,134924078,6101,123355,123.355,2922,0,0,0,135318806,32098818,2147483647
spd-fisrv.hostkey.com:5206,1772680943.2762508,7.457,197161043.27918887,197.16104327918887,161266814,6101,121747,121.747,3096,0,0,0,137105768,32098818,2147483647
spd-fisrv.hostkey.com:5206,1772680944.344293,8.525,196928593.8163312,196.92859381633122,187557822,6101,121841,121.841,3222,0,0,0,137000133,32098818,2147483647
spd-fisrv.hostkey.com:5206,1772680945.4132106,9.594,197664494.6418951,197.6644946418951,213968702,6101,122661,122.661,3127,0,0,0,136085112,32098818,2147483647
spd-fisrv.hostkey.com:5206,1772680946.4820447,10.663,196526730.0183149,196.5267300183149,240225510,6101,123601,123.601,2945,0,0,0,135049759,32113223,2147483647
spd-fisrv.hostkey.com:5206,1772680947.5468628,11.728,195841230.92330858,195.8412309233086,266292422,6101,124596,124.596,3216,0,0,0,133971146,32113223,2147483647
spd-fisrv.hostkey.com:5206,1772680948.6170616,12.798,197460439.1887521,197.4604391887521,292707662,6101,122483,122.483,2964,0,0,0,136281906,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680949.6838725,13.865,195770997.9409444,195.7709979409444,318813990,6101,123011,123.011,2750,0,0,0,135696947,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680950.7499878,14.931,195387362.4168394,195.38736241683938,344852174,6101,120608,120.608,2462,0,0,0,138401421,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680951.81851,15.999,196440696.38898572,196.4406963889857,371089830,6101,120631,120.631,2858,0,0,0,138375177,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680952.884521,17.065,195384048.9256164,195.3840489256164,397125022,6101,124940,124.94,2998,0,0,0,133602416,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680953.953078,18.134,197101933.98119572,197.1019339811957,423451854,6101,121917,121.917,2952,0,0,0,136915012,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680955.0203352,19.201,196507554.78545913,196.50755478545912,449667366,6101,124890,124.89,2765,0,0,0,133655636,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680956.0888617,20.27,197330973.75905573,197.33097375905572,476024038,6101,121998,121.998,3029,0,0,0,136824669,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680957.1599772,21.341,198575008.23790318,198.57500823790318,502611134,6101,121716,121.716,3064,0,0,0,137141392,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680958.2257507,22.406,196290144.70138058,196.29014470138057,528761238,6101,123440,123.44,3148,0,0,0,135226175,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680959.2908342,23.471,195866287.73308524,195.86628773308524,554837982,6101,120818,120.818,2507,0,0,0,138160287,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680960.3572915,24.538,195979572.33781186,195.97957233781185,580963462,6101,120623,120.623,2699,0,0,0,138383494,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680961.4212418,25.602,195712961.364449,195.712961364449,606992070,6101,121871,121.871,3002,0,0,0,136967111,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680962.4917872,26.672,197284047.08905473,197.28404708905472,633392262,6101,122305,122.305,3358,0,0,0,136481223,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680963.5653565,27.746,200107063.8310271,200.1070638310271,660245862,6101,122056,122.056,3102,0,0,0,136759651,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680964.6348395,28.815,197404562.5369762,197.4045625369762,686635966,6101,122575,122.575,2905,0,0,0,135421727,32172697,2147483647
spd-fisrv.hostkey.com:5206,1772680965.7025056,29.883,196046618.94092962,196.04661894092962,712800006,6101,121831,121.831,3057,0,0,0,137011378,32172697,2147483647
speedtest.goco.ca:9225,1772680967.393775,1.02,398502381.9742684,398.50238197426836,50826214,3291,41388,41.388,2079,0,0,0,130532351,80938037,3182
speedtest.goco.ca:9225,1772680968.4035783,2.03,575640030.885423,575.6400308854229,123486614,3291,42032,42.032,2515,0,0,0,128531244,80938037,3182
speedtest.goco.ca:9225,1772680969.411735,3.038,575268685.9426087,575.2686859426087,195981742,3291,41818,41.818,2386,0,0,0,129189754,81151859,3182
speedtest.goco.ca:9225,1772680970.417195,4.044,575605468.3970904,575.6054683970905,268325278,3291,41854,41.854,2482,0,0,0,129078249,81151859,3182
speedtest.goco.ca:9225,1772680971.418384,5.045,575574206.0367429,575.5742060367429,340357598,3291,41127,41.127,1326,0,0,0,131359133,81181245,3182
speedtest.goco.ca:9225,1772680972.4245021,6.051,575934001.7062701,575.9340017062701,412789798,3291,41744,41.744,2360,0,0,0,129419543,81181245,3182
speedtest.goco.ca:9225,1772680973.436455,7.063,575215527.5253006,575.2155275253007,485551174,3291,44558,44.558,3078,0,0,0,121246590,81181245,3182
speedtest.goco.ca:9225,1772680974.4491751,8.076,574682488.6600158,574.6824886600158,558300238,3291,42876,42.876,2354,0,0,0,126001185,81181245,3182
speedtest.goco.ca:9225,1772680975.460485,9.087,575611702.994777,575.6117029947769,631065462,3291,41911,41.911,2387,0,0,0,128902317,81181245,3182
speedtest.goco.ca:9225,1772680976.4703627,10.097,575036136.0634638,575.0361360634638,703654982,3291,44333,44.333,2264,0,0,0,121861944,81181245,3182
speedtest.goco.ca:9225,1772680977.4786046,11.105,575035594.8113608,575.0355948113609,776126854,3291,41219,41.219,1768,0,0,0,131066345,81181245,3182
speedtest.goco.ca:9225,1772680978.4878454,12.114,575396946.0927106,575.3969460927107,848716118,3291,41690,41.69,2476,0,0,0,129586788,81181245,3182
speedtest.goco.ca:9225,1772680979.4993932,13.126,575445871.9281181,575.4458719281181,921477494,3291,41659,41.659,2224,0,0,0,129681661,81181245,3182
speedtest.goco.ca:9225,1772680980.5081038,14.135,573761412.7634089,573.7614127634089,993822398,3291,41658,41.658,2277,0,0,0,129686720,81181245,3182
speedtest.goco.ca:9225,1772680981.5234714,15.15,571968162.7210624,571.9681627210624,1066417134,3291,41965,41.965,2438,0,0,0,128737984,81181245,3182
speedtest.goco.ca:9225,1772680982.5286307,16.155,575875623.9452745,575.8756239452745,1138772982,3291,42251,42.251,2555,0,0,0,127866550,81181245,3182
speedtest.goco.ca:9225,1772680983.5371745,17.164,574906902.7728422,574.9069027728422,1211250326,3291,41173,41.173,1535,0,0,0,131211978,81228523,3182
speedtest.goco.ca:9225,1772680984.539353,18.166,576662373.0652977,576.6623730652977,1283490150,3291,41615,41.615,2297,0,0,0,129820722,81266261,3182
speedtest.goco.ca:9225,1772680985.5415263,19.168,576414087.9216257,576.4140879216258,1355698510,3291,42155,42.155,2463,0,0,0,128156221,81266261,3182
speedtest.goco.ca:9225,1772680986.5579054,20.184,574722047.7818928,574.7220477818928,1428715446,3291,43394,43.394,3254,0,0,0,124498190,81266261,3182
speedtest.goco.ca:9225,1772680987.5709443,21.198,573108052.5027328,573.1080525027328,1501288038,3291,42250,42.25,2283,0,0,0,127867685,81266261,3182
speedtest.goco.ca:9225,1772680988.5809224,22.207,575442902.5203317,575.4429025203317,1573936126,3291,43537,43.537,2336,0,0,0,124088201,81266261,3182
speedtest.goco.ca:9225,1772680989.5903075,23.217,576635445.520652,576.6354455206521,1646692030,3291,41987,41.987,2514,0,0,0,128670912,81266261,3182
speedtest.goco.ca:9225,1772680990.60067,24.227,574985576.0250547,574.9855760250547,1719310022,3291,41648,41.648,2216,0,0,0,129716301,81266261,3182
speedtest.goco.ca:9225,1772680991.6106591,25.237,575254473.7112371,575.2544737112371,1791935110,3291,41376,41.376,602,0,0,0,130569025,81674455,3182
speedtest.goco.ca:9225,1772680992.6186764,26.245,575778498.1488941,575.7784981488941,1864484446,3291,41601,41.601,2072,0,0,0,129862069,81674455,3182
speedtest.goco.ca:9225,1772680993.6231797,27.25,575523856.1246523,575.5238561246523,1936748894,3291,41885,41.885,2531,0,0,0,128983102,81674455,3182
speedtest.goco.ca:9225,1772680994.6387446,28.265,575277784.16423,575.27778416423,2009777886,3291,41044,41.044,1078,0,0,0,131624364,81674455,3182
speedtest.goco.ca:9225,1772680995.6471071,29.274,574901678.5109228,574.9016785109228,2082241550,3291,41564,41.564,2227,0,0,0,129979624,81674455,3182
speedtest.uztelecom.uz:5208,1772680999.9823966,1.092,4188729.8869378283,4.188729886937828,571862,428,181737,181.737,244,0,0,0,6443407,1505041,2147483647
speedtest.uztelecom.uz:5208,1772681001.0862117,2.196,87527936.39192905,87.52793639192905,12648694,3706,193787,193.787,673,0,1,0,31394004,24065625,3706
speedtest.uztelecom.uz:5208,1772681002.2114658,3.321,103217840.66820435,103.21784066820435,27166982,1880,182105,182.105,377,0,689,0,16947386,20137360,1880
speedtest.uztelecom.uz:5208,1772681003.327029,4.437,81880596.05089708,81.88059605089708,38584854,964,183160,183.16,361,0,691,0,8639976,10168672,964
speedtest.uztelecom.uz:5208,1772681004.5873375,5.697,44043159.13065715,44.04315913065715,45523350,735,181438,181.438,114,0,692,0,6650064,5447197,686
speedtest.uztelecom.uz:5208,1772681005.8641338,6.974,40397258.627738796,40.39725862773879,51970734,388,181234,181.234,199,0,694,0,3514459,4179880,388
speedtest.uztelecom.uz:5208,1772681006.9417675,8.052,21570462.895280294,21.570462895280293,54876366,424,181195,181.195,109,0,694,0,3841374,3156597,388
speedtest.uztelecom.uz:5208,1772681008.2133927,9.323,26318092.6931498,26.3180926931498,59059710,317,181483,181.483,499,0,695,0,2867407,2943802,313
speedtest.uztelecom.uz:5208,1772681009.3027792,10.413,20755080.73994631,20.755080739946308,61885998,350,181620,181.62,172,0,695,0,3163521,2607537,313
speedtest.uztelecom.uz:5208,1772681010.3886187,11.498,21044612.753829367,21.044612753829366,64742382,368,181177,181.177,192,0,695,0,3334357,2737297,313
speedtest.uztelecom.uz:5208,1772681011.3886216,12.498,23179325.68341727,23.17932568341727,67639806,376,181205,181.205,209,0,695,0,3406316,2829283,313
speedtest.uztelecom.uz:5208,1772681012.9304862,14.04,21996390.125175178,21.99639012517518,71879238,380,181548,181.548,112,0,695,0,3436033,2797115,313
speedtest.uztelecom.uz:5208,1772681014.3839083,15.494,23402666.51554389,23.40266651554389,76130982,380,181340,181.34,164,0,695,0,3439979,2836374,313
speedtest.uztelecom.uz:5208,1772681015.4758692,16.586,20465611.7788654,20.4656117788654,78924438,303,181121,181.121,34,0,696,0,2746255,2155197,266
speedtest.uztelecom.uz:5208,1772681016.744029,17.854,17898260.781294696,17.898260781294695,81761670,342,181571,181.571,155,0,696,0,3092053,2485506,266
speedtest.uztelecom.uz:5208,1772681017.8337185,18.944,21110865.19966507,21.11086519966507,84637206,363,181251,181.251,125,0,696,0,3287694,2718030,266
speedtest.uztelecom.uz:5208,1772681018.9203205,20.03,21624080.0154364,21.624080015436398,87574302,375,181254,181.254,162,0,696,0,3396327,2784552,266
speedtest.uztelecom.uz:5208,1772681020.00988,21.12,23152401.245984633,23.15240124598463,90727542,266,181241,181.241,102,0,697,0,2409300,2806649,266
speedtest.uztelecom.uz:5208,1772681021.2807913,22.391,18014514.07345531,18.014514073455313,93589398,321,181153,181.153,103,0,697,0,2908872,2377056,266
speedtest.uztelecom.uz:5208,1772681022.370214,23.48,21357131.571086604,21.357131571086605,96497766,352,181368,181.368,86,0,697,0,3186021,2632151,266
speedtest.uztelecom.uz:5208,1772681023.459337,24.569,21383105.280654836,21.383105280654835,99408870,369,181219,181.219,35,0,697,0,3342640,2764200,266
speedtest.uztelecom.uz:5208,1772681024.5410976,25.651,20800224.250915922,20.80022425091592,102221478,377,181315,181.315,195,0,697,0,3413299,2808647,266
speedtest.uztelecom.uz:5208,1772681025.9990966,27.109,15184998.162875323,15.184998162875322,104988942,210,181127,181.127,135,0,699,0,1903280,1508526,189
speedtest.uztelecom.uz:5208,1772681027.8082006,28.918,12836834.388483185,12.836834388483185,107891838,227,180938,180.938,51,0,699,0,2059504,1567891,189
speedtest.wdc2.us.leaseweb.net:5202,1772681045.648847,1.007,701836893.9570724,701.8368939570723,88315542,3139,26355,26.355,22,0,0,0,195518294,110722163,2295
speedtest.wdc2.us.leaseweb.net:5202,1772681046.6609375,2.019,877436142.9544405,877.4361429544405,199321134,3139,26258,26.258,148,0,0,0,196243349,112546621,2295
speedtest.wdc2.us.leaseweb.net:5202,1772681047.6677227,3.026,779690225.4806571,779.6902254806571,297443702,3139,31652,31.652,243,0,0,0,162798590,112546621,2295
speedtest.wdc2.us.leaseweb.net:5202,1772681048.6759052,4.034,744470526.829887,744.470526829887,391263974,3139,30211,30.211,84,0,0,0,170563606,112546621,2295
speedtest.wdc2.us.leaseweb.net:5202,1772681049.6839466,5.042,743772132.2853639,743.7721322853639,484983110,3139,31271,31.271,194,0,0,0,164782066,112546621,2295
speedtest.wdc2.us.leaseweb.net:5202,1772681050.6865351,6.044,793323178.6117145,793.3231786117145,584405198,2270,25782,25.782,38,0,168,0,144531282,110838690,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681051.6922216,7.05,858152099.6094264,858.1520996094264,692284198,2457,26546,26.546,644,0,168,0,151936157,112273548,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681052.7043133,8.062,857957663.6632817,857.9576636632817,800825670,2616,26624,26.624,177,0,168,0,161298281,112273548,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681053.7063751,9.064,866737594.4022887,866.7375944022887,909391254,2746,25893,25.893,677,0,168,0,174092160,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681054.707496,10.065,805497961.261173,805.497961261173,1010191350,2853,30437,30.437,260,0,168,0,153872190,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681055.719112,11.077,752298301.2576094,752.2983012576094,1105320974,2939,30329,30.329,256,0,168,0,159076218,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681056.7214305,12.079,750690345.8385391,750.6903458385391,1199374838,3006,31407,31.407,263,0,168,0,157117543,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681057.7330296,13.091,748561673.3378567,748.5616733378566,1294030374,3039,30414,30.414,221,0,168,0,164028437,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681058.7367997,14.095,748994892.6248729,748.9948926248729,1388007710,3053,30686,30.686,133,0,168,0,163324786,114085649,2197
speedtest.wdc2.us.leaseweb.net:5202,1772681059.7409883,15.099,747094446.8204921,747.0944468204922,1481785670,3053,30237,30.237,169,0,168,0,165747988,114085649,2197
