server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
160.242.19.254:9208,1773172682.6622617,1.229,1414511.550398915,1.4145115503989152,217238,160,307046,307.046,33,0,0,0,18446744073709551615,375959,2147483647,mycc
160.242.19.254:9208,1773172683.7793794,2.346,14735121.316806141,14.735121316806142,2274846,1341,257408,257.408,3759,0,0,0,18446744073709551615,4385843,2147483647,mycc
160.242.19.254:9208,1773172685.0923705,3.659,29114590.928484112,29.114590928484112,7053246,1735,389038,389.038,6169,0,265,0,18446744073709551615,2960650,867,mycc
160.242.19.254:9208,1773172686.467964,5.034,32000152.97907657,32.000152979076574,12555646,1735,225304,225.304,1483,135,1488,135,18446744073709551615,1245935,867,mycc
160.242.19.254:9208,1773172687.708464,6.275,29385725.74339664,29.38572574339664,17112270,1735,223368,223.368,9125,47,2203,47,18446744073709551615,635978,867,mycc
160.242.19.254:9208,1773172689.0090163,7.575,31334772.053453475,31.334772053453474,22206334,1735,229344,229.344,680,19,3007,19,18446744073709551615,733386,867,mycc
160.242.19.254:9208,1773172690.8398564,9.406,28200107.53316821,28.20010753316821,28660070,1735,235063,235.063,24592,233,4167,233,18446744073709551615,412702,867,mycc
212.60.92.134:60001,1773172711.0160632,1.061,2643110.886172093,2.643110886172093,350454,252,206127,206.127,40,0,0,0,18446744073709551615,885253,2147483647,mycc
212.60.92.134:60001,1773172712.143198,2.188,14100574.306287449,14.100574306287449,2337110,259,174736,174.736,597,0,79,0,18446744073709551615,2115947,128,mycc
212.60.92.134:60001,1773172713.2151356,3.26,17236526.334759183,17.236526334759183,4646670,265,175744,175.744,1067,0,79,0,18446744073709551615,2145741,128,mycc
212.60.92.134:60001,1773172714.2792826,4.324,17384485.486927774,17.384485486927773,6959126,271,177068,177.068,317,0,79,0,18446744073709551615,2175226,128,mycc
212.60.92.134:60001,1773172715.5175295,5.562,15707316.304683626,15.707316304683626,9390318,277,177977,177.977,1874,0,174,0,18446744073709551615,2250333,136,mycc
212.60.92.134:60001,1773172716.605409,6.65,18485342.80797835,18.485342807978352,11904046,283,175407,175.407,1720,0,174,0,18446744073709551615,2273397,136,mycc
212.60.92.134:60001,1773172717.6769013,7.722,18703183.870035924,18.703183870035925,14409086,289,180107,180.107,1987,0,174,0,18446744073709551615,2278533,136,mycc
212.60.92.134:60001,1773172718.7524867,8.797,19202819.84715113,19.20281984715113,16990870,295,173902,173.902,736,0,181,0,18446744073709551615,2446958,146,mycc
212.60.92.134:60001,1773172719.8234305,9.868,19686261.18589521,19.68626118589521,19626230,301,175194,175.194,959,0,181,0,18446744073709551615,2500489,146,mycc
105.235.237.2:5205,1773172738.1430392,1.188,1014219.9147897838,1.0142199147897837,150630,114,305925,305.925,142,0,0,0,18446744073709551615,268856,2147483647,mycc
105.235.237.2:5205,1773172739.4264088,2.472,14108011.308667058,14.108011308667058,2413854,1490,354062,354.062,2935,0,0,0,18446744073709551615,3350864,2147483647,mycc
105.235.237.2:5205,1773172740.9423475,3.987,18691034.73645127,18.691034736451268,5955662,1702,660960,660.96,12688,9,13,9,18446744073709551615,2118669,851,mycc
105.235.237.2:5205,1773172742.5445483,5.59,22539118.19606236,22.53911819606236,10469686,1702,691682,691.682,13485,113,475,113,18446744073709551615,922820,851,mycc
105.235.237.2:5205,1773172744.3641956,7.409,24202668.124526836,24.202668124526834,15974726,1702,695491,695.491,568,108,927,108,18446744073709551615,935951,851,mycc
105.235.237.2:5205,1773172745.5423048,8.587,27910323.478539053,27.910323478539052,20084902,1702,625693,625.693,3744,625,1561,625,18446744073709551615,2398187,851,mycc
speed.mymanga.pro:9215,1773172751.759367,1.228,660418.8228867135,0.6604188228867135,101398,80,409323,409.323,540,0,0,0,18446744073709551615,141392,2147483647,mycc
speed.mymanga.pro:9215,1773172752.8861291,2.355,2847777.585630757,2.847777585630757,502494,357,406237,406.237,2287,0,0,0,18446744073709551615,565000,2147483647,mycc
