server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh
lg.vie.alwyzon.net:5203,1771958083.1543689,12.238,205984484.54029906,205.98448454029906,292415726,4604,112555,112.555,275,0,0,0,111913944,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958084.174262,13.258,206285887.88680384,206.28588788680383,318714422,4604,112384,112.384,413,0,0,0,112084103,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958085.1918943,14.276,205324625.68645436,205.32462568645437,344832542,4604,114287,114.287,2841,0,0,0,110218158,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958086.211629,15.295,206403818.85209924,206.40381885209925,371142182,4604,113088,113.088,273,0,0,0,111386358,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958087.228545,16.312,205759807.5632505,205.75980756325052,397297238,4604,112661,112.661,341,0,0,0,111808400,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958088.2474837,17.331,206468365.09147984,206.46836509147982,423594566,4604,112715,112.715,104,0,0,0,111755206,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958089.2659779,18.35,205700641.75871855,205.70064175871855,449782678,4604,112746,112.746,270,0,0,0,111724850,28230871,2147483647
lg.vie.alwyzon.net:5203,1771958090.2873769,19.371,205897608.71661028,205.89760871661028,476070630,4604,112888,112.888,176,0,0,0,111583696,28230871,2147483647
spd-desrv.hostkey.com:5201,1771958094.530843,1.036,55406758.214531004,55.406758214531,7175134,5255,106401,106.401,2451,0,0,0,135126348,29652389,2147483647
spd-desrv.hostkey.com:5201,1771958095.5707195,2.076,225486538.82208514,225.48653882208515,36484902,6098,105503,105.503,2580,0,0,0,158138709,36045184,2147483647
spd-desrv.hostkey.com:5201,1771958096.615667,3.121,221536967.63106194,221.53696763106194,65421718,6098,107979,107.979,3304,0,0,0,154511995,36053869,2147483647
spd-desrv.hostkey.com:5201,1771958097.654153,4.159,223872428.8361426,223.8724288361426,94482766,6098,105366,105.366,2472,0,0,0,158344137,36059092,2147483647
spd-desrv.hostkey.com:5201,1771958098.6903439,5.195,223020373.80487466,223.02037380487465,123369222,6098,105512,105.512,2536,0,0,0,158124470,36059092,2147483647
spd-desrv.hostkey.com:5201,1771958099.711588,6.217,227082096.79231116,227.08209679231115,152357502,3043,106683,106.683,703,0,1321,0,46824270,44329715,3043
spd-desrv.hostkey.com:5201,1771958100.7422483,7.247,144900835.74112305,144.90083574112305,171025446,1547,102309,102.309,159,0,1368,0,24822190,20652603,1491
spd-desrv.hostkey.com:5201,1771958101.7855198,8.291,175047934.04094797,175.04793404094798,193853262,1634,102299,102.299,230,0,1368,0,26220892,21665914,1491
spd-desrv.hostkey.com:5201,1771958102.8410306,9.346,145142637.95265785,145.14263795265785,213003214,1205,102313,102.313,223,0,1399,0,19333964,15964764,1164
spd-desrv.hostkey.com:5201,1771958103.8668072,10.372,132839587.8026236,132.8395878026236,230036182,1276,102330,102.33,205,0,1399,0,20469693,16798804,1164
spd-desrv.hostkey.com:5201,1771958104.9014466,11.407,142839893.71072304,142.83989371072303,248509654,1330,102077,102.077,78,0,1399,0,21388977,17561147,1164
spd-desrv.hostkey.com:5201,1771958105.943673,12.449,141611070.39835075,141.61107039835073,266958502,1366,103272,103.272,346,0,1399,0,21713728,17744294,1164
spd-desrv.hostkey.com:5201,1771958106.9502559,13.455,110866138.93606858,110.86613893606858,280907998,1017,102573,102.573,204,0,1408,0,16276263,13431340,957
spd-desrv.hostkey.com:5201,1771958108.0136213,14.519,109340636.34246397,109.34063634246397,295441630,1073,102276,102.276,167,0,1408,0,17222239,13341582,957
spd-desrv.hostkey.com:5201,1771958109.035554,15.541,111224931.84528926,111.22493184528926,309649678,1110,102304,102.304,434,0,1408,0,17811298,14484142,957
spd-desrv.hostkey.com:5201,1771958110.0665708,16.572,121146298.26974483,121.14629826974483,325262662,1136,102137,102.137,217,0,1408,0,18258304,15127835,957
spd-desrv.hostkey.com:5201,1771958111.0900998,17.595,121786635.8233698,121.7866358233698,340844182,1152,102879,102.879,385,0,1408,0,18381969,15190228,957
spd-desrv.hostkey.com:5201,1771958112.124334,18.629,121817009.72792828,121.81700972792828,356592598,1160,110830,110.83,352,0,1408,0,17181696,14175651,957
spd-desrv.hostkey.com:5201,1771958113.1467264,19.652,123227973.580604,123.227973580604,372341014,1162,102082,102.082,182,0,1408,0,18686182,15488408,957
212.60.92.134:60001,1771958125.84516,1.129,6148269.581658603,6.148269581658603,867350,204,160993,160.993,1078,0,30,0,2080123,1885566,204
212.60.92.134:60001,1771958126.9942272,2.278,12705346.09652006,12.70534609652006,2692262,166,156064,156.064,611,0,45,0,1746111,1426422,153
212.60.92.134:60001,1771958128.2144969,3.498,11847400.81366704,11.84740081366704,4499390,180,157335,157.335,1768,0,45,0,1878078,1556056,153
212.60.92.134:60001,1771958129.327252,4.611,12962593.939999996,12.962593939999996,6302414,186,155147,155.147,442,0,45,0,1968045,1555653,153
212.60.92.134:60001,1771958130.4174602,5.701,13200560.02647034,13.20056002647034,8101334,186,154830,154.83,228,0,45,0,1972082,1643391,153
212.60.92.134:60001,1771958131.510846,6.794,13182217.443770507,13.182217443770508,9902990,186,155336,155.336,431,0,45,0,1965651,1632112,153
212.60.92.134:60001,1771958132.5980086,7.881,13247606.417876218,13.247606417876218,11703278,189,154993,154.993,167,0,45,0,2001778,1659208,153
212.60.92.134:60001,1771958133.7096667,8.993,12985229.944234071,12.98522994423407,13507670,197,160745,160.745,1291,0,45,0,2011849,1652634,153
212.60.92.134:60001,1771958135.057265,10.341,10606175.333174458,10.606175333174457,15294278,165,155199,155.199,85,0,85,0,1745261,1410327,140
212.60.92.134:60001,1771958136.1994486,11.483,12657356.252481857,12.657356252481858,17101406,186,156440,156.44,1621,0,85,0,1951787,1629298,140
212.60.92.134:60001,1771958137.2668421,12.55,13544230.351913223,13.544230351913223,18908534,196,155744,155.744,426,0,85,0,2065901,1704059,140
212.60.92.134:60001,1771958138.347954,13.631,13807651.076734167,13.807651076734167,20774486,200,155899,155.899,528,0,85,0,2105977,1748399,140
212.60.92.134:60001,1771958139.391818,14.675,13818075.762203585,13.818075762203586,22577510,200,154786,154.786,133,0,85,0,2121122,1768801,140
212.60.92.134:60001,1771958140.3936179,15.677,14365504.650790973,14.365504650790973,24376430,200,156321,156.321,1228,0,85,0,2100291,1728874,140
212.60.92.134:60001,1771958141.4318736,16.715,13871635.010061633,13.871635010061633,26176718,203,155032,155.032,343,0,85,0,2149515,1787853,140
212.60.92.134:60001,1771958142.674284,17.958,14525518.853970038,14.525518853970038,28432550,213,154987,154.987,285,0,85,0,2256058,1857109,140
212.60.92.134:60001,1771958143.8219817,19.105,15733760.03297192,15.73376003297192,30689750,232,155002,155.002,262,0,85,0,2457068,2009224,140
185.152.65.113:5201,1771958146.9164102,1.015,34893884.95820744,34.893884958207444,4425518,3245,114970,114.97,150,0,0,0,77222340,19249029,2147483647
185.152.65.113:5201,1771958147.9335287,2.032,206550195.9757343,206.55019597573428,30686270,6093,112637,112.637,215,0,0,0,148000541,33427243,2147483647
185.152.65.113:5201,1771958151.9455106,6.044,14622933.134993538,14.622933134993538,38019638,2081,110725,110.725,355,1,35,1,51420942,33427243,4266
185.152.65.113:5201,1771958153.0839462,7.182,29163501.15560954,29.16350115560954,42169734,4282,113513,113.513,2344,0,44,0,61925067,33427243,4266
speedtest.sin1.sg.leaseweb.net:5207,1771958173.3271396,1.149,2114107.951927152,2.114107951927152,303734,232,228210,228.21,88,0,0,0,2781433,673254,2147483647
speedtest.sin1.sg.leaseweb.net:5207,1771958174.4668772,2.289,46601491.18369611,46.60149118369611,6942918,5085,227035,227.035,649,0,0,0,61279328,15081391,2147483647
speedtest.sin1.sg.leaseweb.net:5207,1771958178.2484097,6.071,37209802.91242797,37.20980291242797,24531678,430,232896,232.896,211,428,3182,1645,19877142,18411374,5008
speedtest.sin1.sg.leaseweb.net:5207,1771958179.3454573,7.168,51589930.72270122,51.58993072270122,31606254,5070,249959,249.959,260,0,4399,0,33297108,16856519,5008
speedtest.sin1.sg.leaseweb.net:5207,1771958180.5120137,8.334,73978889.56089282,73.97888956089282,42393822,1776,230036,230.036,69,175,5564,175,14058414,25943602,2519
speedtest.sin1.sg.leaseweb.net:5207,1771958181.5275362,9.35,96680400.41707185,96.68040041707185,54666462,1816,230796,230.796,344,0,5998,0,12916778,25943602,1816
speedtest.sin1.sg.leaseweb.net:5207,1771958182.5959785,10.418,86394898.57442586,86.39489857442587,66204958,1930,232045,232.045,143,0,5998,0,13653728,11259259,1816
speedtest.sin1.sg.leaseweb.net:5207,1771958183.7600126,11.582,58067575.82370487,58.06757582370487,74654038,1406,227988,227.988,139,0,6306,0,10123710,8227206,1370
speedtest.sin1.sg.leaseweb.net:5207,1771958184.7877057,12.61,66514242.86290201,66.51424286290201,83198566,1485,226157,226.157,259,0,6306,0,10779107,8777152,1370
speedtest.sin1.sg.leaseweb.net:5207,1771958185.8381214,13.66,41297050.069621995,41.297050069621996,88620950,1075,239261,239.261,1899,0,6338,0,7375684,6351687,1051
speedtest.sin1.sg.leaseweb.net:5207,1771958187.2042027,15.026,42067003.3451621,42.0670033451621,95804318,814,227193,227.193,491,0,6380,0,5881595,4708560,765
speedtest.sin1.sg.leaseweb.net:5207,1771958188.3353229,16.158,40162437.026744306,40.16243702674431,101482886,863,226017,226.017,324,0,6380,0,6268098,5153236,765
speedtest.sin1.sg.leaseweb.net:5207,1771958189.6915772,17.514,42517051.80404613,42.51705180404613,108690878,901,225943,225.943,117,0,6380,0,6546234,5386374,765
speedtest.sin1.sg.leaseweb.net:5207,1771958190.8361046,18.658,49607785.9286807,49.607785928680705,115788062,920,226071,226.071,49,0,6380,0,6680505,5358390,765
speedtest.sin1.sg.leaseweb.net:5207,1771958191.9596665,19.782,40831973.4486971,40.8319734486971,121522718,927,225951,225.951,182,0,6380,0,6734921,5597074,765
speed.mymanga.pro:9212,1771958197.5494304,1.174,1398419.0195648656,1.3984190195648656,205238,160,287188,287.188,17,0,0,0,1524297,380957,2147483647
speed.mymanga.pro:9212,1771958198.768787,2.393,12075614.928718243,12.075614928718243,2045798,696,309637,309.637,110,0,0,0,3689968,2887879,654
speed.mymanga.pro:9212,1771958200.0475004,3.672,26831218.20967003,26.83121820967003,6334478,853,322004,322.004,57,0,0,0,4348653,3418930,654
speed.mymanga.pro:9212,1771958201.0575209,4.682,31541918.381566323,31.541918381566322,10316726,998,350046,350.046,39,0,0,0,4680290,3701099,654
speed.mymanga.pro:9212,1771958202.355926,5.981,34625518.30777248,34.62551830777248,15936470,1204,312501,312.501,210,0,0,0,6324728,4809660,654
speed.mymanga.pro:9212,1771958203.691965,7.317,43086644.28412811,43.086644284128106,23132150,1467,392842,392.842,160,0,0,0,6130269,4857699,654
speed.mymanga.pro:9212,1771958204.756165,8.381,42328046.60503659,42.32804660503658,28762838,1673,356041,356.041,119,0,0,0,7713695,5961061,654
speed.mymanga.pro:9212,1771958205.7990794,9.424,54577580.398732595,54.57758039873259,35877806,1933,358277,358.277,73,0,0,0,8856863,7026749,654
speed.mymanga.pro:9212,1771958206.8025537,10.427,68356688.76286781,68.3566887628678,44452078,2246,325770,325.77,201,0,0,0,11317899,8902785,654
speed.mymanga.pro:9212,1771958207.8591583,11.484,64026431.90888957,64.02643190888956,52908406,2413,348085,348.085,62,0,0,0,11379919,9069391,654
speed.mymanga.pro:9212,1771958208.894769,12.519,64520431.81924945,64.52043181924945,61260662,2413,352484,352.484,127,0,0,0,11237902,9079969,654
speed.mymanga.pro:9212,1771958209.9950576,13.62,61394857.84629199,61.39485784629199,69704670,2413,365410,365.41,352,0,0,0,10840369,9079969,654
speed.mymanga.pro:9212,1771958211.0551317,14.68,63414193.9449458,63.4141939449458,78107638,2413,359096,359.096,272,0,0,0,11030976,9079969,654
speed.mymanga.pro:9212,1771958212.1355286,15.76,63378664.44563836,63.37866444563836,86666902,2413,360230,360.23,207,0,0,0,10996246,9079969,654
speed.mymanga.pro:9212,1771958213.185065,16.81,64353285.61655129,64.35328561655129,95109542,2413,357969,357.969,151,0,0,0,11065697,9079969,654
speed.mymanga.pro:9212,1771958214.2098734,17.835,77743499.63273604,77.74349963273605,105068566,2413,317113,317.113,79,0,0,0,12491361,9855895,654
speed.mymanga.pro:9212,1771958215.3984134,19.023,67474031.35375392,67.47403135375393,115093014,2413,311792,311.792,171,0,0,0,12704541,9924988,654
102.214.66.39:5201,1771958245.178633,1.097,4099880.6253938875,4.0998806253938875,562286,420,183070,183.07,24,0,0,0,6276913,1449334,2147483647
102.214.66.39:5201,1771958255.9997828,11.918,9849789.506048137,9.849789506048138,13885542,2493,182776,182.776,1070,1,56,1,22390751,23305217,4967
185.102.219.93:5201,1771958288.4354813,1.036,43141418.08566356,43.14141808566356,5588318,4095,120627,120.627,2058,0,0,0,92880698,25225392,2147483647
185.102.219.93:5201,1771958289.456244,2.057,208921368.0796919,208.9213680796919,32245710,6231,115360,115.36,154,0,0,0,147780358,33774472,2147483647
185.102.219.93:5201,1771958290.4880302,3.089,207542344.81677872,207.54234481677872,59013126,6231,112589,112.589,52,0,0,0,151417290,33774472,2147483647
185.102.219.93:5201,1771958291.522916,4.124,207185093.0170238,207.1850930170238,85814742,6231,115013,115.013,124,0,0,0,148226700,33774472,2147483647
185.102.219.93:5201,1771958292.5547526,5.156,208539827.7500423,208.5398277500423,112712118,6231,117759,117.759,594,0,0,0,144770079,33774472,2147483647
185.102.219.93:5201,1771958293.600836,6.202,211266724.40229082,211.26672440229083,140337446,6231,111157,111.157,861,0,0,0,153368112,33774472,2147483647
185.102.219.93:5201,1771958294.6589305,7.26,207067478.08476397,207.06747808476396,167724566,6231,131997,131.997,394,0,0,0,129154571,33774472,2147483647
185.102.219.93:5201,1771958295.7144783,8.315,212717470.72378394,212.71747072378395,195791246,6231,115685,115.685,790,0,0,0,147365829,33774472,2147483647
185.102.219.93:5201,1771958296.7525804,9.353,209476603.05652124,209.47660305652124,222973510,6231,112086,112.086,232,0,0,0,152097469,33774472,2147483647
185.102.219.93:5201,1771958297.77726,10.378,213455510.40785813,213.45551040785813,250313950,6231,111179,111.179,48,0,0,0,153338454,33774472,2147483647
185.102.219.93:5201,1771958298.8254628,11.426,208967449.62660456,208.96744962660455,277693982,6231,111050,111.05,202,0,0,0,153515886,33774472,2147483647
185.102.219.93:5201,1771958299.8417325,12.443,210684863.87531954,210.68486387531954,304458062,6231,115129,115.129,924,0,0,0,148076548,33774472,2147483647
185.102.219.93:5201,1771958300.8462129,13.447,208045735.80384213,208.04573580384212,330580294,6231,111938,111.938,307,0,0,0,152298056,33774472,2147483647
185.102.219.93:5201,1771958301.8490627,14.45,208193694.0140443,208.19369401404433,356678670,6231,110635,110.635,113,0,0,0,154092255,33774472,2147483647
185.102.219.93:5201,1771958302.8529336,15.454,208928333.93026832,208.9283339302683,382895806,6231,112089,112.089,287,0,0,0,152093568,33981324,2147483647
185.102.219.93:5201,1771958303.8594818,16.46,210880177.5334046,210.88017753340458,409428438,6231,110570,110.57,362,0,0,0,154182318,33981324,2147483647
185.102.219.93:5201,1771958304.865862,17.467,210646204.1181503,210.64620411815028,435927206,6231,114345,114.345,482,0,0,0,149143993,33981324,2147483647
185.102.219.93:5201,1771958305.9036202,18.504,218266088.55398405,218.26608855398405,464240638,6231,110987,110.987,911,0,0,0,153603373,33981324,2147483647
185.102.219.93:5201,1771958306.9199777,19.521,210516618.85371128,210.51661885371126,490985654,6231,112524,112.524,796,0,0,0,151505430,33981324,2147483647
185.180.12.40:5201,1771958309.3941245,1.104,32781638.424140994,32.78163842414099,4524014,3317,124977,124.977,79,0,0,0,72615421,18003022,2147483647
185.180.12.40:5201,1771958310.3966649,2.107,197916933.72526297,197.91693372526296,29326478,6102,124414,124.414,148,0,0,0,134189522,31074842,2147483647
185.180.12.40:5201,1771958311.4867382,3.197,181193238.53479114,181.19323853479113,54015718,6102,122162,122.162,554,0,0,0,136662402,31074842,2147483647
185.180.12.40:5201,1771958312.493129,4.203,196336546.43317288,196.33654643317288,78714630,6102,123206,123.206,222,0,0,0,135505073,31074842,2147483647
185.180.12.40:5201,1771958313.5718174,5.282,182336462.5790409,182.33646257904093,103300158,6102,122215,122.215,523,0,0,0,136603417,31074842,2147483647
185.180.12.40:5201,1771958314.5797338,6.29,195713618.82430595,195.71361882430594,127958030,6102,122102,122.102,84,0,0,0,136730396,31074842,2147483647
185.180.12.40:5201,1771958315.6598494,7.37,183875022.22787774,183.87502222787774,152783814,6102,122375,122.375,117,0,0,0,136424536,31074842,2147483647
185.180.12.40:5201,1771958316.670747,8.381,196639241.04643476,196.63924104643476,177631582,6102,122129,122.129,73,0,0,0,136699749,31074842,2147483647
185.180.12.40:5201,1771958317.7542186,9.464,182923539.10402694,182.92353910402696,202405638,6102,122866,122.866,272,0,0,0,135879910,31148836,2147483647
185.180.12.40:5201,1771958318.763058,10.473,197537413.9423767,197.5374139423767,227316078,6102,122138,122.138,82,0,0,0,136689815,31148836,2147483647
185.180.12.40:5201,1771958319.8411021,11.551,182790579.80033374,182.79057980033375,251948118,6102,122516,122.516,190,0,0,0,136267947,31148836,2147483647
185.180.12.40:5201,1771958320.8497355,12.56,194361301.9620505,194.3613019620505,276453030,6102,122033,122.033,125,0,0,0,136806866,31148836,2147483647
185.180.12.40:5201,1771958321.9264631,13.636,183998101.95058018,183.99810195058018,301217510,6102,122055,122.055,119,0,0,0,136782487,31148836,2147483647
185.180.12.40:5201,1771958322.9384391,14.648,194387787.1521625,194.3877871521625,325806982,6102,123108,123.108,2065,0,0,0,135613217,31148836,2147483647
185.180.12.40:5201,1771958324.0171456,15.727,184301623.71587273,184.30162371587272,350657902,6102,123336,123.336,1630,0,0,0,135362384,31148836,2147483647
185.180.12.40:5201,1771958325.0294151,16.739,195073363.9621364,195.0733639621364,375341254,6102,121964,121.964,167,0,0,0,136884543,31148836,2147483647
185.180.12.40:5201,1771958326.1168747,17.827,181811780.8764834,181.8117808764834,400055374,6102,122651,122.651,796,0,0,0,136118098,31148836,2147483647
185.180.12.40:5201,1771958327.1215267,18.831,196763499.6121786,196.7634996121786,424765230,6102,122825,122.825,198,0,0,0,135925544,31148836,2147483647
185.180.12.40:5201,1771958328.1993206,19.909,182437027.68003237,182.43702768003237,449343918,6102,122080,122.08,155,0,0,0,136754476,31148836,2147483647
