server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
speedtestfl.telecom.mu:5204,1773173006.3073215,1.048,542084.3291936378,0.5420843291936378,70990,59,319784,319.784,1211,0,0,0,18446744073709551615,126864,2147483647,mycc
speedtestfl.telecom.mu:5204,1773173007.4108987,2.151,2561212.9005322834,2.5612129005322832,424302,304,405439,405.439,8073,0,0,0,18446744073709551615,494617,2147483647,mycc
speedtestfl.telecom.mu:5204,1773173008.8373792,3.578,23647436.646034416,23.647436646034414,4640878,1985,562193,562.193,1418,266,267,266,18446744073709551615,4393621,992,mycc
speedtestfl.telecom.mu:5204,1773173010.3502252,5.091,33775049.30112322,33.77504930112322,11027934,1985,533921,533.921,1979,0,609,0,18446744073709551615,2321855,992,mycc
speedtestfl.telecom.mu:5204,1773173012.1257396,6.866,25877562.53923683,25.877562539236827,16771182,1985,471383,471.383,2391,274,1930,274,18446744073709551615,5229338,992,mycc
speedtestfl.telecom.mu:5204,1773173013.2589378,7.999,36249233.16974579,36.249233169745786,21905878,1985,542857,542.857,2105,1,2538,1,18446744073709551615,5253640,992,mycc
speedtestfl.telecom.mu:5204,1773173014.6839855,9.424,33535777.185011484,33.53577718501148,27879638,1985,369826,369.826,9016,0,3308,0,18446744073709551615,246277,992,mycc
speedtest.telecom.mu:5203,1773173034.142923,1.166,607490.4910907295,0.6074904910907295,88534,72,408922,408.922,773,0,0,0,18446744073709551615,112893,2147483647,mycc
speedtest.telecom.mu:5203,1773173035.3243017,2.347,2224709.329732974,2.224709329732974,417062,299,373276,373.276,7659,0,0,0,18446744073709551615,484097,2147483647,mycc
speedtest.telecom.mu:5203,1773173036.766282,3.789,24670560.667120803,24.670560667120803,4863870,1842,579821,579.821,832,79,80,79,18446744073709551615,4396318,921,mycc
speedtest.telecom.mu:5203,1773173037.8425906,4.866,28671095.991346736,28.671095991346736,8721238,1842,415877,415.877,7828,8,361,8,18446744073709551615,895328,921,mycc
speedtest.telecom.mu:5203,1773173039.2094204,6.232,25590403.54119416,25.59040354119416,13093454,1843,527062,527.062,169,74,459,74,18446744073709551615,4862002,921,mycc
speedtest.telecom.mu:5203,1773173040.361161,7.384,45983411.76252963,45.98341176252963,19713574,1843,460097,460.097,3927,1,1205,1,18446744073709551615,5358150,921,mycc
speedtest.telecom.mu:5203,1773173041.3908606,8.414,31512042.089810003,31.512042089810002,23769566,1844,463650,463.65,2862,177,1383,177,18446744073709551615,4720373,922,mycc
speedtest.telecom.mu:5203,1773173042.45879,9.482,28257925.09891519,28.25792509891519,27541750,1845,407805,407.805,31222,25,1992,25,18446744073709551615,5199856,922,mycc
41.226.22.119:9206,1773173060.5698607,1.027,6823569.644499731,6.823569644499731,876078,616,196827,196.827,1473,0,0,0,18446744073709551615,2290383,2147483647,mycc
41.226.22.119:9206,1773173061.6637118,2.121,24717309.56808191,24.717309568081912,4255710,1209,265739,265.739,4569,187,211,187,18446744073709551615,2318812,604,mycc
41.226.22.119:9206,1773173063.388818,3.846,40622509.15495507,40.62250915495507,13015478,1209,175197,175.197,6688,0,1451,0,18446744073709551615,3611745,604,mycc
41.226.22.119:9206,1773173064.5650241,5.022,31991018.93711677,31.991018937116767,17718982,1209,219703,219.703,33,0,2578,0,18446744073709551615,2556406,604,mycc
41.226.22.119:9206,1773173066.4903276,6.948,22027189.427238688,22.02718942723869,23020110,1209,206769,206.769,2682,44,4257,44,18446744073709551615,2689824,604,mycc
41.226.22.119:9206,1773173067.5425825,8.0,49757615.99382618,49.75761599382618,29564822,1209,193410,193.41,4334,0,4949,0,18446744073709551615,1634112,604,mycc
41.226.22.119:9206,1773173069.130436,9.588,30516589.902174495,30.516589902174495,35621806,1209,173007,173.007,7148,33,6569,33,18446744073709551615,2907231,604,mycc
86.96.154.106:7012,1773173086.375369,1.228,1414683.4023242635,1.4146834023242634,217238,160,307680,307.68,72,0,0,0,18446744073709551615,376469,2147483647,mycc
86.96.154.106:7012,1773173087.7624512,2.616,15358121.917449832,15.358121917449832,2880110,1220,509495,509.495,1197,0,0,0,18446744073709551615,2766324,2147483647,mycc
86.96.154.106:7012,1773173089.1149912,3.968,38223927.85555629,38.22392785555628,9342534,1220,332695,332.695,434,0,2,0,18446744073709551615,5291575,610,mycc
86.96.154.106:7012,1773173090.4027324,5.256,41091884.493428655,41.09188449342866,15956998,1220,344788,344.788,1634,0,4,0,18446744073709551615,5105045,610,mycc
86.96.154.106:7012,1773173091.4175222,6.271,42201889.66019185,42.201889660191846,21310254,1221,344125,344.125,7033,0,4,0,18446744073709551615,5057300,610,mycc
86.96.154.106:7012,1773173093.1524305,8.006,26107108.308874328,26.107108308874327,26971934,1222,303997,303.997,499,140,377,140,18446744073709551615,3269277,611,mycc
86.96.154.106:7012,1773173094.3986073,9.252,23741043.732497852,23.741043732497854,30670126,1223,288774,288.774,7827,113,818,113,18446744073709551615,2824150,611,mycc
84.17.57.129:5201,1773173104.0924518,1.229,1084608.5653916744,1.0846085653916744,166558,64,305807,305.807,526,1,2,1,18446744073709551615,266643,32,mycc
84.17.57.129:5201,1773173105.5266595,2.663,3327696.5907642306,3.3276965907642304,763134,69,258900,258.9,2620,0,3,0,18446744073709551615,383646,33,mycc
84.17.57.129:5201,1773173106.8591132,3.995,3077582.293990963,3.077582293990963,1275726,74,269225,269.225,10809,0,3,0,18446744073709551615,423799,33,mycc
84.17.57.129:5201,1773173108.2913787,5.427,3081484.499958301,3.081484499958301,1827414,79,290456,290.456,4237,0,3,0,18446744073709551615,398131,33,mycc
84.17.57.129:5201,1773173109.829518,6.966,3050126.7785344757,3.0501267785344757,2413854,84,309315,309.315,283,0,3,0,18446744073709551615,388342,33,mycc
84.17.57.129:5201,1773173111.5684934,8.705,3457263.6234276523,3.4572636234276524,3165366,90,302465,302.465,1409,0,3,0,18446744073709551615,429680,33,mycc
169.150.202.193:5201,1773173127.9889276,1.878,466544.14667314995,0.46654414667315,109518,1,200057,200.057,10502,1,7,26,18446744073709551615,289910,25,mycc
169.150.202.193:5201,1773173131.7445648,5.634,230463.15740269792,0.23046315740269793,217710,11,204272,204.272,1230,0,13,0,18446744073709551615,62237,9,mycc
169.150.202.193:5201,1773173134.8166735,8.706,442734.3276695921,0.4427343276695921,387726,15,206956,206.956,1339,0,18,0,18446744073709551615,31057,7,mycc
