server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
160.242.19.254:9208,1773104444.817503,32.446,32652261.147986542,32.65226114798654,105260950,712,226469,226.469,2052,0,3,0,5462857,3861150,544,cubic
160.242.19.254:9208,1773104446.10072,33.729,35784265.3829611,35.7842653829611,111000822,749,232000,232.0,4905,0,3,0,5609742,4144703,544,cubic
160.242.19.254:9208,1773104447.2990067,34.928,38272187.49322749,38.27218749322749,116733454,768,228345,228.345,1584,0,3,0,5844112,4800777,544,cubic
160.242.19.254:9208,1773104448.507348,36.136,38298846.27674274,38.298846276742744,122518214,776,231917,231.917,1010,0,3,0,5814052,4743080,544,cubic
160.242.19.254:9208,1773104449.7049248,37.334,38430298.15652595,38.43029815652595,128271118,778,227390,227.39,2606,0,3,0,5945061,4800055,544,cubic
160.242.19.254:9208,1773104450.8627675,38.491,39589048.261398286,39.58904826139828,134000854,778,221549,221.549,1309,0,3,0,6101805,4993214,544,cubic
160.242.19.254:9208,1773104452.0465508,39.675,38760661.92201278,38.76066192201279,139736382,780,222793,222.793,2128,0,3,0,6083330,4676931,544,cubic
160.242.19.254:9208,1773104453.1993847,40.828,39781146.67212868,39.78114667212868,145469014,788,223020,223.02,1456,0,3,0,6139478,4985857,544,cubic
160.242.19.254:9208,1773104454.3427246,41.971,40303984.06807361,40.30398406807361,151229158,804,224049,224.049,1955,0,3,0,6235375,5014502,544,cubic
160.242.19.254:9208,1773104455.4421513,43.071,41523952.505974635,41.523952505974634,156935726,832,225297,225.297,1546,0,3,0,6416777,5133829,544,cubic
160.242.19.254:9208,1773104456.5926673,44.221,40072731.42718833,40.07273142718833,162698766,876,271626,271.626,2524,0,3,0,5603799,4530120,544,cubic
213.158.175.240:5201,1773104460.7137785,1.064,4538966.444480934,4.538966444480934,603854,426,171077,171.077,282,0,0,0,7211322,1775888,2147483647,cubic
213.158.175.240:5201,1773104478.1116014,18.462,1957541.4855133407,1.9575414855133406,4860974,1472,204939,204.939,1341,1,83,1,12929841,7070,1472,cubic
102.214.66.39:5201,1773104512.521283,1.433,1544409.2022332752,1.5444092022332752,276606,65,300258,300.258,935,0,0,0,376155,292301,58,cubic
102.214.66.39:5201,1773104513.7499914,2.662,3375147.1410804573,3.375147141080457,794990,83,232746,232.746,1534,0,0,0,619646,492707,58,cubic
102.214.66.39:5201,1773104514.8764622,3.788,3671189.687764524,3.671189687764524,1311926,100,293813,293.813,1039,0,0,0,591396,474681,58,cubic
102.214.66.39:5201,1773104516.1029947,5.015,4080028.9973762017,4.080028997376202,1937462,122,297055,297.055,982,0,0,0,713627,546546,58,cubic
102.214.66.39:5201,1773104517.3321083,6.244,4957380.753995712,4.957380753995712,2699110,148,297498,297.498,940,0,0,0,864423,660671,58,cubic
102.214.66.39:5201,1773104518.5607407,7.472,5807875.251380001,5.807875251380001,3591078,183,294455,294.455,796,0,0,0,1079895,687301,58,cubic
102.214.66.39:5201,1773104519.6873958,8.599,10621060.501244515,10.621060501244516,5086862,257,248214,248.214,3998,0,0,0,1795321,1361814,58,cubic
102.214.66.39:5201,1773104521.2251039,10.137,12377194.795603769,12.377194795603769,7465926,383,303981,303.981,510,0,0,0,2189281,675970,58,cubic
102.214.66.39:5201,1773104522.452393,11.364,17206728.457270384,17.206728457270383,10105630,536,294337,294.337,363,0,0,0,3164234,1490815,58,cubic
102.214.66.39:5201,1773104523.717431,12.629,28789724.58735677,28.78972458735677,14658142,717,212449,212.449,861,0,0,0,5864256,4529606,58,cubic
102.214.66.39:5201,1773104525.0185945,13.93,40979596.08027668,40.979596080276686,21323286,632,239387,239.387,6104,0,1,0,4587389,5253242,632,cubic
102.214.66.39:5201,1773104526.192963,15.104,36694175.932214536,36.694175932214534,26709846,727,211970,211.97,544,0,1,0,5959475,4849067,632,cubic
102.214.66.39:5201,1773104527.3079062,16.219,41236982.549306296,41.2369825493063,32456958,793,216860,216.86,949,0,1,0,6353931,5195541,632,cubic
102.214.66.39:5201,1773104528.6625001,17.574,36797706.38715188,36.797706387151884,38687702,602,204632,204.632,458,0,2,0,5111771,4119864,570,cubic
102.214.66.39:5201,1773104529.6899197,18.601,33362276.81207061,33.36227681207061,42972334,640,212921,212.921,2015,0,2,0,5222873,4200560,570,cubic
102.214.66.39:5201,1773104530.9508612,19.862,36535848.650815725,36.53584865081572,48731030,671,204647,204.647,458,0,2,0,5697247,4622084,570,cubic
102.214.66.39:5201,1773104532.1619282,21.073,37858742.3037458,37.8587423037458,54462214,685,206723,206.723,414,0,2,0,5757712,4755096,570,cubic
102.214.66.39:5201,1773104533.449859,22.361,35752233.43500606,35.75223343500606,60218014,692,243849,243.849,909,0,2,0,4930981,4056934,570,cubic
102.214.66.39:5201,1773104534.4609265,23.372,34050786.5322538,34.0507865322538,64521470,692,243334,243.334,951,0,2,0,4941435,4092623,570,cubic
102.214.66.39:5201,1773104535.803769,24.715,34109088.228295065,34.109088228295064,70246862,692,239239,239.239,777,0,2,0,5026006,4163037,570,cubic
102.214.66.39:5201,1773104537.0322132,25.944,37304346.222512394,37.30434622251239,75975150,697,212349,212.349,484,0,2,0,5703357,4627855,570,cubic
102.214.66.39:5201,1773104538.06459,26.976,33392832.082739852,33.39283208273985,80284398,707,208379,208.379,905,0,2,0,5895416,4268784,570,cubic
102.214.66.39:5201,1773104539.2788584,28.19,37797085.27580875,37.797085275808755,86021374,729,228771,228.771,539,0,2,0,5537011,4591689,570,cubic
102.214.66.39:5201,1773104540.6186314,29.53,34334223.83565834,34.33422383565834,91771382,770,259303,259.303,2652,0,2,0,5159794,4172847,570,cubic
102.214.66.39:5201,1773104541.9434657,30.855,34642676.73302166,34.64267673302166,97508358,836,290768,290.768,596,0,2,0,4995848,4103787,570,cubic
102.214.66.39:5201,1773104543.087438,31.999,23847008.962020505,23.847008962020507,100918398,603,225397,225.397,6863,0,7,0,4648560,4081737,590,cubic
102.214.66.39:5201,1773104544.183124,33.095,30934761.667653687,30.93476166765369,105155246,675,209500,209.5,971,0,7,0,5598462,4549541,590,cubic
102.214.66.39:5201,1773104545.375102,34.287,38513624.29241539,38.513624292415386,110893670,743,209027,209.027,1115,0,7,0,6176393,5007884,590,cubic
102.214.66.39:5201,1773104546.4693413,35.381,42070156.62638346,42.07015662638346,116648022,787,213204,213.204,1913,0,7,0,6413980,5213957,590,cubic
102.214.66.39:5201,1773104547.5482488,36.46,37965279.12553561,37.96527912553561,121768150,577,205723,205.723,2531,0,8,0,4873502,3927464,562,cubic
102.214.66.39:5201,1773104548.574562,37.486,33533682.001049094,33.533682001049094,126070158,621,207550,207.55,1786,0,8,0,5198967,4202814,562,cubic
102.214.66.39:5201,1773104549.8585618,38.77,35618102.29387474,35.61810229387474,131786862,655,205657,205.657,1427,0,8,0,5534101,4581096,562,cubic
102.214.66.39:5201,1773104551.1850836,40.097,34720862.82254473,34.72086282254473,137544110,674,205829,205.829,409,0,8,0,5689873,4748050,562,cubic
102.214.66.39:5201,1773104552.4001236,41.312,37754017.30774823,37.75401730774823,143278190,681,204978,204.978,738,0,8,0,5772824,4532418,562,cubic
102.214.66.39:5201,1773104553.6159575,42.527,37662670.79010828,37.66267079010828,149002134,682,204100,204.1,940,0,8,0,5806171,4798621,562,cubic
102.214.66.39:5201,1773104554.8243928,43.736,37960360.90092127,37.96036090092127,154736214,682,205279,205.279,466,0,8,0,5772838,4811264,562,cubic
102.214.66.19:5201,1773104564.8768775,1.054,747396.3319779922,0.7473963319779922,98502,76,225058,225.058,8938,0,0,0,977948,246871,2147483647,cubic
102.214.66.19:5201,1773104566.3820279,2.559,6995883.316805263,6.995883316805263,1414734,197,296574,296.574,1054,0,0,0,1154202,874447,156,cubic
102.214.66.19:5201,1773104567.509686,3.687,8218093.554974786,8.218093554974786,2573134,237,262925,262.925,2310,0,0,0,1566268,1243933,156,cubic
102.214.66.19:5201,1773104568.739409,4.917,9956948.216915945,9.956948216915945,4103670,290,298741,298.741,495,0,0,0,1686755,1184834,156,cubic
102.214.66.19:5201,1773104570.0830712,6.261,14725033.633895746,14.725033633895746,6576854,375,220588,220.588,699,0,0,0,2953918,2318112,156,cubic
102.214.66.19:5201,1773104571.1958895,7.373,21568704.67530827,21.56870467530827,9577110,479,221210,221.21,1290,0,0,0,3762520,2939828,156,cubic
102.214.66.19:5201,1773104572.385179,8.563,28996779.98875596,28.99677998875596,13887806,628,222481,222.481,782,0,0,0,4904746,3783828,156,cubic
102.214.66.19:5201,1773104573.3969395,9.574,34050367.56307606,34.05036756307606,18194158,776,218653,218.653,721,0,0,0,6166732,4828994,156,cubic
102.214.66.19:5201,1773104574.4974887,10.675,42049986.602432646,42.04998660243265,23978918,976,257285,257.285,596,0,0,0,6591497,5244333,156,cubic
102.214.66.19:5201,1773104575.6723962,11.85,41488776.132783026,41.48877613278302,30072102,791,299963,299.963,4609,1,2,1,4582031,5086764,791,cubic
102.214.66.19:5201,1773104577.861124,14.039,11807728.371941756,11.807728371941757,33302590,582,238845,238.845,16219,0,11,0,4234043,9040328,553,cubic
102.214.66.19:5201,1773104579.2041466,15.382,25962214.18138147,25.962214181381473,37661070,610,221303,221.303,1379,0,11,0,4789507,3872075,553,cubic
102.214.66.19:5201,1773104580.2098205,16.387,34279486.12601971,34.27948612601971,41970318,640,220661,220.661,648,0,11,0,5039680,4132828,553,cubic
102.214.66.19:5201,1773104581.2548976,17.432,32953772.002079677,32.953772002079674,46275222,658,221688,221.688,949,0,11,0,5157420,4243484,553,cubic
102.214.66.19:5201,1773104583.1358182,19.313,26525461.367976006,26.525461367976007,52511758,474,226316,226.316,4466,0,15,0,3639258,3065204,467,cubic
102.214.66.19:5201,1773104584.5527034,20.73,23962919.152725283,23.962919152725284,56755846,521,223663,223.663,505,0,15,0,4047545,3315662,467,cubic
102.214.66.19:5201,1773104585.8377516,22.015,26736851.39580507,26.73685139580507,61050614,548,223111,223.111,1934,0,15,0,4267840,3498547,467,cubic
102.214.66.19:5201,1773104587.001494,23.179,29583566.64199157,29.58356664199157,65354070,562,218728,218.728,444,0,15,0,4464573,3575610,467,cubic
102.214.66.19:5201,1773104588.1579125,24.335,29760905.89760165,29.76090589760165,69656078,567,220888,220.888,626,0,15,0,4460255,3689288,467,cubic
102.214.66.19:5201,1773104589.3731225,25.551,28368747.054545455,28.368747054545455,73965326,567,220509,220.509,716,0,15,0,4467926,3700500,467,cubic
102.214.66.19:5201,1773104590.5089386,26.686,30249742.086680025,30.249742086680026,78260094,567,225265,225.265,680,0,15,0,4373588,3637511,467,cubic
102.214.66.19:5201,1773104591.9253998,28.103,24215434.414933745,24.215434414933746,82547622,456,220281,220.281,1862,0,16,0,3596968,2951046,397,cubic
102.214.66.19:5201,1773104592.9415135,29.119,22629592.22527095,22.62959222527095,85421902,498,220120,220.12,2730,0,16,0,3931145,3105650,397,cubic
102.214.66.19:5201,1773104594.1913524,30.369,27564206.83973077,27.56420683973077,89728254,537,247018,247.018,2935,0,16,0,3777418,3129010,397,cubic
102.214.66.19:5201,1773104595.421226,31.599,27973995.375739753,27.973995375739754,94028814,557,219655,219.655,624,0,16,0,4406194,3656932,397,cubic
102.214.66.19:5201,1773104596.5689547,32.746,29915585.93203589,29.91558593203589,98320686,566,221927,221.927,823,0,16,0,4431544,3694934,397,cubic
102.214.66.19:5201,1773104597.7186923,33.896,29953993.071535885,29.953993071535887,102625590,568,219407,219.407,1275,0,16,0,4498274,3781878,397,cubic
102.214.66.19:5201,1773104599.0888076,35.266,25271286.658575736,25.271286658575736,106953662,407,222606,222.606,1894,0,18,0,3176917,1991601,397,cubic
102.214.66.19:5201,1773104600.1488702,36.326,21374495.2404379,21.3744952404379,109785950,463,219945,219.945,1412,0,18,0,3657758,2583156,397,cubic
102.214.66.19:5201,1773104601.4873917,37.665,25729308.419902083,25.729308419902083,114090854,517,219632,219.632,548,0,18,0,4090192,3371254,397,cubic
102.214.66.19:5201,1773104602.7437503,38.921,27338181.437549695,27.338181437549697,118384174,546,222006,222.006,453,0,18,0,4273426,3498276,397,cubic
102.214.66.19:5201,1773104603.9286232,40.106,29134197.431620352,29.13419743162035,122699214,562,219180,219.18,474,0,18,0,4455366,3675595,397,cubic
102.214.66.19:5201,1773104605.0793533,41.257,29897956.96807964,29.89795696807964,126999774,568,219376,219.376,574,0,18,0,4498909,3702988,397,cubic
102.214.66.19:5201,1773104606.152486,42.33,24158233.842489466,24.158233842489466,130240398,428,225578,225.578,614,0,19,0,3296830,2361717,397,cubic
102.214.66.19:5201,1773104607.15833,43.336,22918228.672421046,22.918228672421044,133121918,479,219329,219.329,2041,0,19,0,3794796,3075785,397,cubic
102.214.66.19:5201,1773104608.4695754,44.647,26114335.972432263,26.11433597243226,137402206,526,224363,224.363,742,0,19,0,4073655,3306186,397,cubic
212.60.92.134:60001,1773104614.4078472,1.228,160600.57001303052,0.16060057001303052,24654,7,307122,307.122,3249,0,5,0,39603,14152,7,cubic
212.60.92.134:60001,1773104629.1536958,15.974,68345.20165852818,0.06834520165852818,150630,2,296812,296.812,15456,1,30,1,11708,1764,2,cubic
212.60.92.134:60001,1773104647.0737195,33.894,57532.066833482284,0.05753206683348228,279502,4,272799,272.799,18627,0,58,0,25478,15343,2,cubic
105.235.237.2:5205,1773104667.3565986,1.008,1332879.508085332,1.3328795080853322,168006,126,248260,248.26,869,0,0,0,1469809,355795,2147483647,cubic
105.235.237.2:5205,1773104668.8854299,2.537,7304256.795750347,7.304256795750347,1563878,217,291433,291.433,794,0,0,0,1293810,973807,172,cubic
105.235.237.2:5205,1773104670.115226,3.767,8656471.901122479,8.65647190112248,2894590,263,297147,297.147,633,0,0,0,1537604,1102200,172,cubic
105.235.237.2:5205,1773104671.3321195,4.984,10347502.618353646,10.347502618353646,4468566,318,285184,285.184,565,0,0,0,1937539,1113705,172,cubic
105.235.237.2:5205,1773104672.478515,6.13,12580370.991997015,12.580370991997015,6271326,380,246916,246.916,455,0,0,0,2674137,1931080,172,cubic
105.235.237.2:5205,1773104673.6008584,7.253,16008274.96804767,16.00827496804767,8517174,458,249062,249.062,2217,0,0,0,3195263,2365466,172,cubic
105.235.237.2:5205,1773104674.8272939,8.479,19428897.40065392,19.42889740065392,11495710,560,300483,300.483,606,0,0,0,3238306,2091823,172,cubic
105.235.237.2:5205,1773104675.8417516,9.494,24470721.58403213,24.47072158403213,14598774,668,311905,311.905,687,0,0,0,3721371,2899951,172,cubic
105.235.237.2:5205,1773104676.970897,10.623,30510522.81947703,30.51052281947703,18905126,816,253690,253.69,4460,0,0,0,5589032,4294499,172,cubic
105.235.237.2:5205,1773104678.1024778,11.754,40948024.91090756,40.948024910907556,24697126,1016,266794,266.794,1379,0,0,0,6617077,5264781,172,cubic
105.235.237.2:5205,1773104679.2128534,12.865,41437911.84481324,41.43791184481324,30448582,1215,324621,324.621,2009,0,0,0,6503524,5100457,172,cubic
105.235.237.2:5205,1773104680.4608018,14.113,23642361.9821641,23.6423619821641,34136638,773,534001,534.001,306,0,18,0,2515283,2328484,600,cubic
105.235.237.2:5205,1773104681.8150477,15.467,30887908.884038523,30.887908884038524,39365366,657,244517,244.517,2530,0,18,0,4668804,3795141,600,cubic
105.235.237.2:5205,1773104682.9307008,16.582,31004105.058716226,31.004105058716227,43689094,692,247763,247.763,1577,0,18,0,4853092,3992957,600,cubic
105.235.237.2:5205,1773104683.977229,17.629,32941280.90236562,32.94128090236562,47998342,713,245289,245.289,1096,0,18,0,5050810,4128755,600,cubic
105.235.237.2:5205,1773104685.032767,18.685,32627185.367007535,32.627185367007534,52303246,724,264197,264.197,1496,0,18,0,4761674,3945818,600,cubic
105.235.237.2:5205,1773104686.0644019,19.716,33259645.513771005,33.259645513771005,56592222,729,245538,245.538,757,0,18,0,5158917,3871228,600,cubic
105.235.237.2:5205,1773104687.1236475,20.775,33256635.14906057,33.25663514906057,60995590,729,251400,251.4,5474,0,18,0,5038625,4174148,600,cubic
105.235.237.2:5205,1773104688.1850402,21.837,32654572.858039573,32.65457285803957,65328006,729,254023,254.023,1263,0,18,0,4986597,4093748,600,cubic
105.235.237.2:5205,1773104689.1932487,22.845,34020962.47838206,34.02096247838206,69615534,732,245035,245.035,792,0,18,0,5190771,4157433,600,cubic
105.235.237.2:5205,1773104690.1990936,23.851,34146976.67623095,34.14697667623095,73908854,738,250434,250.434,1137,0,18,0,5120500,4285199,600,cubic
105.235.237.2:5205,1773104691.388862,25.041,29043530.22591814,29.04353022591814,78228238,753,247490,247.49,289,0,18,0,5286727,3013904,600,cubic
105.235.237.2:5205,1773104692.546505,26.198,29719419.22479362,29.71941922479362,82528798,780,332316,332.316,5655,0,18,0,4078426,3322189,600,cubic
105.235.237.2:5205,1773104693.8495197,27.501,35276125.47351041,35.276125473510405,88274462,833,263995,263.995,1039,0,18,0,5482753,4517253,600,cubic
105.235.237.2:5205,1773104695.0911994,28.743,36972009.09971809,36.972009099718086,94012886,906,268487,268.487,905,0,18,0,5863456,4788831,600,cubic
105.235.237.2:5205,1773104696.317927,29.97,37517079.00745462,37.51707900745462,99765790,1004,290321,290.321,782,0,18,0,6009024,4631574,600,cubic
105.235.237.2:5205,1773104697.5068128,31.159,38555328.94391532,38.55532894391532,105495526,1128,314209,314.209,987,0,18,0,6237924,4748097,600,cubic
105.235.237.2:5205,1773104698.7881696,32.44,36197829.974349506,36.1978299743495,111293318,1293,388017,388.017,811,0,18,0,5790253,4623057,600,cubic
105.235.237.2:5205,1773104700.0597017,33.711,36204211.82812545,36.204211828125445,117047670,1495,469400,469.4,958,0,18,0,5534110,4363356,600,cubic
105.235.237.2:5205,1773104701.3319192,34.984,36275759.10561543,36.27575910561543,122816502,1743,539294,539.294,1871,0,18,0,5615926,4377160,600,cubic
105.235.237.2:5205,1773104702.3489914,36.001,33308596.945409536,33.30859694540953,127051158,1966,638006,638.006,1312,0,18,0,5354368,4110957,600,cubic
105.235.237.2:5205,1773104703.3788629,37.031,33136624.52097489,33.13662452097489,131316966,2222,692363,692.363,7848,0,18,0,5576478,4035718,600,cubic
105.235.237.2:5205,1773104704.8357415,38.488,19949675.121137854,19.949675121137854,134949998,1665,931227,931.227,3185,2,21,2,3106762,3308180,1665,cubic
105.235.237.2:5205,1773104706.425109,40.077,24905909.26745761,24.905909267457613,139898078,1189,671857,671.857,1138,19,324,19,3075068,2591747,1189,cubic
105.235.237.2:5205,1773104707.490363,41.142,33667148.78214073,33.667148782140735,144381086,852,301989,301.989,1068,0,324,0,4902269,2503278,832,cubic
105.235.237.2:5205,1773104708.7116342,42.363,37504473.31590473,37.50447331590473,150106478,918,286386,286.386,737,0,324,0,5569806,4590169,832,cubic
105.235.237.2:5205,1773104709.8784575,43.53,29753644.28109126,29.753644281091262,154446134,958,433153,433.153,4112,0,324,0,3843031,3103905,832,cubic
105.235.237.2:5205,1773104711.24619,44.898,25315312.29269024,25.31531229269024,158774206,988,479536,479.536,3589,0,324,0,3580019,2993881,832,cubic
speed.mymanga.pro:9215,1773104716.0924866,1.126,689491.3688083029,0.6894913688083029,97054,77,356282,356.282,1625,0,0,0,625884,148421,2147483647,cubic
speed.mymanga.pro:9215,1773104717.6310906,2.665,2642644.854889993,2.6426448548899932,605302,106,402922,402.922,719,0,0,0,456970,271329,90,cubic
speed.mymanga.pro:9215,1773104719.1650004,4.199,3708004.218139405,3.708004218139405,1316270,131,398736,398.736,1459,0,0,0,570867,438738,90,cubic
speed.mymanga.pro:9215,1773104720.7007425,5.734,4261757.385400526,4.261757385400526,2134390,159,377475,377.475,1874,0,0,0,731911,588775,90,cubic
speed.mymanga.pro:9215,1773104722.3408182,7.374,4838215.747832236,4.838215747832236,3126270,193,400170,400.17,957,0,0,0,838034,646581,90,cubic
speed.mymanga.pro:9215,1773104723.8771472,8.911,6235622.58263322,6.235622582633219,4323766,268,347226,347.226,4708,0,0,0,1341133,928548,90,cubic
speed.mymanga.pro:9215,1773104725.5137477,10.547,7233804.487179069,7.233804487179069,5803622,378,405103,405.103,703,0,0,0,1621345,500278,90,cubic
speed.mymanga.pro:9215,1773104726.9319067,11.966,14163895.50559481,14.16389550559481,8314454,536,337826,337.826,5173,0,0,0,2756898,2090789,90,cubic
speed.mymanga.pro:9215,1773104727.9831505,13.017,21829288.68829339,21.82928868829339,11182942,697,324798,324.798,1729,0,0,0,3728799,2889986,90,cubic
speed.mymanga.pro:9215,1773104729.2329588,14.267,27768789.566930354,27.768789566930355,15521150,917,328017,328.017,1187,0,0,0,4857602,3766650,90,cubic
speed.mymanga.pro:9215,1773104730.2912338,15.325,32717938.637610286,32.71793863761029,19849222,1132,326928,326.928,2500,0,0,0,6016488,4297327,90,cubic
speed.mymanga.pro:9215,1773104731.5417988,16.575,37070576.95611687,37.07057695611687,25644118,1428,426744,426.744,834,0,0,0,5814467,4524313,90,cubic
speed.mymanga.pro:9215,1773104732.784573,17.818,36976730.141776815,36.97673014177681,31388334,1772,463095,463.095,799,0,0,0,6648802,5115092,90,cubic
speed.mymanga.pro:9215,1773104734.3572142,19.391,40162917.41576302,40.16291741576302,39283566,1457,569253,569.253,2308,0,1,0,4447372,5222632,1457,cubic
speed.mymanga.pro:9215,1773104735.4901254,20.524,27402959.60971208,27.40295960971208,43164206,1065,334673,334.673,1349,0,340,0,5529401,4312288,1065,cubic
speed.mymanga.pro:9215,1773104736.6908681,21.724,32550200.220492903,32.550200220492904,48049758,793,319429,319.429,1556,0,341,0,4313683,3470914,769,cubic
speed.mymanga.pro:9215,1773104737.898237,22.932,28533795.600075196,28.533795600075198,52356110,853,316951,316.951,612,0,341,0,4676339,3801994,769,cubic
speed.mymanga.pro:9215,1773104738.9812775,24.015,31809352.252611224,31.809352252611223,56662462,891,327704,327.704,1268,0,341,0,4724388,3764075,769,cubic
speed.mymanga.pro:9215,1773104740.0450754,25.079,32395625.48120842,32.39562548120842,60970262,914,317343,317.343,894,0,341,0,5004573,4131182,769,cubic
speed.mymanga.pro:9215,1773104741.0903928,26.124,32835377.680435017,32.835377680435016,65260686,927,318966,318.966,704,0,341,0,5049915,4193720,769,cubic
speed.mymanga.pro:9215,1773104742.1350024,27.169,33179218.1210414,33.1792181210414,69593102,933,317745,317.745,784,0,341,0,5102142,4248952,769,cubic
speed.mymanga.pro:9215,1773104743.1394343,28.173,34068147.23311131,34.068147233111304,73870494,934,318487,318.487,1043,0,341,0,5095701,4217616,769,cubic
speed.mymanga.pro:9215,1773104744.165531,29.199,33405292.04317433,33.40529204317433,78155126,934,318968,318.968,719,0,341,0,5088016,4170658,769,cubic
speed.mymanga.pro:9215,1773104745.1976757,30.231,33467676.72951118,33.467676729511176,82473062,936,329364,329.364,5520,0,341,0,4937971,4150864,769,cubic
speed.mymanga.pro:9215,1773104746.2190034,31.253,33674691.1449463,33.6746911449463,86772174,940,319192,319.192,1612,0,341,0,5117112,4218427,769,cubic
speed.mymanga.pro:9215,1773104747.2376912,32.271,33739218.75590952,33.73921875590952,91068390,951,319952,319.952,577,0,341,0,5164694,4286581,769,cubic
speed.mymanga.pro:9215,1773104748.2460873,33.28,34152482.677591786,34.152482677591784,95373294,970,318600,318.6,1496,0,341,0,5290230,4340967,769,cubic
speed.mymanga.pro:9215,1773104749.5315745,34.565,35667000.72323583,35.66700072323583,101104478,1010,316798,316.798,340,0,341,0,5539727,4545780,769,cubic
speed.mymanga.pro:9215,1773104750.7543893,35.788,37618177.390294954,37.61817739029495,106854486,1072,318189,318.189,1574,0,341,0,5854085,4781280,769,cubic
speed.mymanga.pro:9215,1773104751.9579875,36.992,37987798.32615336,37.98779832615336,112569742,1154,328965,328.965,3463,0,341,0,6095452,4720689,769,cubic
